domain,i,j,value1,value2
plasma,14,111,1160.5429,455455.3519
plasma,14,112,1160.5423,455455.3519
plasma,14,113,1160.5417,455455.3519
plasma,14,114,1160.5411,455455.3519
plasma,14,115,1160.5406,455455.3519
plasma,14,116,1160.5400,455455.3519
plasma,14,117,1160.5394,455455.3519
plasma,14,118,1160.5389,455455.3519
plasma,14,119,1160.5384,455455.3519
plasma,14,120,1160.5379,455455.3519
plasma,14,121,1160.5374,455455.3519
plasma,14,122,1160.5369,455455.3519
plasma,14,123,1160.5365,455455.3519
plasma,14,124,1160.5361,455455.3519
plasma,14,125,1160.5357,455455.3519
plasma,14,126,1160.5353,455455.3519
plasma,14,127,1160.5350,455455.3519
plasma,14,128,1160.5347,455455.3519
plasma,14,129,1160.5345,455455.3519
plasma,14,130,1160.5342,455455.3519
plasma,14,131,1160.5341,455455.3519
plasma,14,132,1160.5339,455455.3519
plasma,14,133,1160.5338,455455.3519
plasma,14,134,1160.5338,455455.3519
plasma,14,135,1160.5337,455455.3519
plasma,14,136,1160.5338,455455.3519
plasma,14,137,1160.5338,455455.3519
plasma,14,138,1160.5339,455455.3519
plasma,14,139,1160.5341,455455.3519
plasma,14,140,1160.5342,455455.3519
plasma,14,141,1160.5345,455455.3519
plasma,14,142,1160.5347,455455.3519
plasma,14,143,1160.5350,455455.3519
plasma,14,144,1160.5353,455455.3519
plasma,14,145,1160.5357,455455.3519
plasma,14,146,1160.5361,455455.3519
plasma,14,147,1160.5365,455455.3519
plasma,14,148,1160.5369,455455.3519
plasma,14,149,1160.5374,455455.3519
plasma,14,150,1160.5379,455455.3519
plasma,14,151,1160.5384,455455.3519
plasma,14,152,1160.5389,455455.3519
plasma,14,153,1160.5394,455455.3519
plasma,14,154,1160.5400,455455.3519
plasma,14,155,1160.5406,455455.3519
plasma,14,156,1160.5411,455455.3519
plasma,14,157,1160.5417,455455.3519
plasma,14,158,1160.5423,455455.3519
plasma,14,159,1160.5429,455455.3519
plasma,14,160,1160.5434,455455.3519
plasma,14,161,1160.5440,455455.3519
plasma,14,162,1160.5446,455455.3519
plasma,14,163,1160.5451,455455.3519
plasma,14,164,1160.5456,455455.3519
plasma,14,165,1160.5461,455455.3519
plasma,14,166,1160.5466,455455.3519
plasma,14,167,1160.5471,455455.3519
plasma,14,168,1160.5475,455455.3519
plasma,14,169,1160.5479,455455.3519
plasma,14,170,1160.5483,455455.3519
plasma,14,171,1160.5487,455455.3519
plasma,14,172,1160.5490,455455.3519
plasma,14,173,1160.5493,455455.3519
plasma,14,174,1160.5496,455455.3519
plasma,14,175,1160.5498,455455.3519
plasma,14,176,1160.5499,455455.3519
plasma,14,177,1160.5501,455455.3519
plasma,14,178,1160.5502,455455.3519
plasma,14,179,1160.5502,455455.3519
plasma,15,0,1149.0436,452061.1507
plasma,15,1,1149.0435,452061.1507
plasma,15,2,1149.0434,452061.1507
plasma,15,3,1149.0431,452061.1507
plasma,15,4,1149.0427,452061.1507
plasma,15,5,1149.0422,452061.1507
plasma,15,6,1149.0416,452061.1507
plasma,15,7,1149.0410,452061.1507
plasma,15,8,1149.0402,452061.1507
plasma,15,9,1149.0393,452061.1507
plasma,15,10,1149.0383,452061.1507
plasma,15,11,1149.0373,452061.1507
plasma,15,12,1149.0361,452061.1507
plasma,15,13,1149.0349,452061.1507
plasma,15,14,1149.0337,452061.1507
plasma,15,15,1149.0323,452061.1507
plasma,15,16,1149.0309,452061.1507
plasma,15,17,1149.0295,452061.1507
plasma,15,18,1149.0280,452061.1507
plasma,15,19,1149.0265,452061.1507
plasma,15,20,1149.0250,452061.1507
plasma,15,21,1149.0234,452061.1507
plasma,15,22,1149.0219,452061.1507
plasma,15,23,1149.0203,452061.1507
plasma,15,24,1149.0187,452061.1507
plasma,15,25,1149.0172,452061.1507
plasma,15,26,1149.0156,452061.1507
plasma,15,27,1149.0141,452061.1507
plasma,15,28,1149.0127,452061.1507
plasma,15,29,1149.0112,452061.1507
plasma,15,30,1149.0098,452061.1507
plasma,15,31,1149.0085,452061.1507
plasma,15,32,1149.0072,452061.1507
plasma,15,33,1149.0060,452061.1507
plasma,15,34,1149.0049,452061.1507
plasma,15,35,1149.0038,452061.1507
plasma,15,36,1149.0029,452061.1507
plasma,15,37,1149.0020,452061.1507
plasma,15,38,1149.0012,452061.1507
plasma,15,39,1149.0005,452061.1507
plasma,15,40,1148.9999,452061.1507
plasma,15,41,1148.9995,452061.1507
plasma,15,42,1148.9991,452061.1507
plasma,15,43,1148.9988,452061.1507
plasma,15,44,1148.9986,452061.1507
plasma,15,45,1148.9986,452061.1507
plasma,15,46,1148.9986,452061.1507
plasma,15,47,1148.9988,452061.1507
plasma,15,48,1148.9991,452061.1507
plasma,15,49,1148.9995,452061.1507
plasma,15,50,1148.9999,452061.1507
plasma,15,51,1149.0005,452061.1507
plasma,15,52,1149.0012,452061.1507
plasma,15,53,1149.0020,452061.1507
plasma,15,54,1149.0029,452061.1507
plasma,15,55,1149.0038,452061.1507
plasma,15,56,1149.0049,452061.1507
plasma,15,57,1149.0060,452061.1507
plasma,15,58,1149.0072,452061.1507
plasma,15,59,1149.0085,452061.1507
plasma,15,60,1149.0098,452061.1507
plasma,15,61,1149.0112,452061.1507
plasma,15,62,1149.0127,452061.1507
plasma,15,63,1149.0141,452061.1507
plasma,15,64,1149.0156,452061.1507
plasma,15,65,1149.0172,452061.1507
plasma,15,66,1149.0187,452061.1507
plasma,15,67,1149.0203,452061.1507
plasma,15,68,1149.0219,452061.1507
plasma,15,69,1149.0234,452061.1507
plasma,15,70,1149.0250,452061.1507
plasma,15,71,1149.0265,452061.1507
plasma,15,72,1149.0280,452061.1507
plasma,15,73,1149.0295,452061.1507
plasma,15,74,1149.0309,452061.1507
plasma,15,75,1149.0323,452061.1507
plasma,15,76,1149.0337,452061.1507
plasma,15,77,1149.0349,452061.1507
plasma,15,78,1149.0361,452061.1507
plasma,15,79,1149.0373,452061.1507
plasma,15,80,1149.0383,452061.1507
plasma,15,81,1149.0393,452061.1507
plasma,15,82,1149.0402,452061.1507
plasma,15,83,1149.0410,452061.1507
plasma,15,84,1149.0416,452061.1507
plasma,15,85,1149.0422,452061.1507
plasma,15,86,1149.0427,452061.1507
plasma,15,87,1149.0431,452061.1507
plasma,15,88,1149.0434,452061.1507
plasma,15,89,1149.0435,452061.1507
plasma,15,90,1149.0436,452061.1507
plasma,15,91,1149.0435,452061.1507
plasma,15,92,1149.0434,452061.1507
plasma,15,93,1149.0431,452061.1507
plasma,15,94,1149.0427,452061.1507
plasma,15,95,1149.0422,452061.1507
plasma,15,96,1149.0416,452061.1507
plasma,15,97,1149.0410,452061.1507
plasma,15,98,1149.0402,452061.1507
plasma,15,99,1149.0393,452061.1507
plasma,15,100,1149.0383,452061.1507
plasma,15,101,1149.0373,452061.1507
plasma,15,102,1149.0361,452061.1507
plasma,15,103,1149.0349,452061.1507
plasma,15,104,1149.0337,452061.1507
plasma,15,105,1149.0323,452061.1507
plasma,15,106,1149.0309,452061.1507
plasma,15,107,1149.0295,452061.1507
plasma,15,108,1149.0280,452061.1507
plasma,15,109,1149.0265,452061.1507
plasma,15,110,1149.0250,452061.1507
plasma,15,111,1149.0234,452061.1507
plasma,15,112,1149.0219,452061.1507
plasma,15,113,1149.0203,452061.1507
plasma,15,114,1149.0187,452061.1507
plasma,15,115,1149.0172,452061.1507
plasma,15,116,1149.0156,452061.1507
plasma,15,117,1149.0141,452061.1507
plasma,15,118,1149.0127,452061.1507
plasma,15,119,1149.0112,452061.1507
plasma,15,120,1149.0098,452061.1507
plasma,15,121,1149.0085,452061.1507
plasma,15,122,1149.0072,452061.1507
plasma,15,123,1149.0060,452061.1507
plasma,15,124,1149.0049,452061.1507
plasma,15,125,1149.0038,452061.1507
plasma,15,126,1149.0029,452061.1507
plasma,15,127,1149.0020,452061.1507
plasma,15,128,1149.0012,452061.1507
plasma,15,129,1149.0005,452061.1507
plasma,15,130,1148.9999,452061.1507
plasma,15,131,1148.9995,452061.1507
plasma,15,132,1148.9991,452061.1507
plasma,15,133,1148.9988,452061.1507
plasma,15,134,1148.9986,452061.1507
plasma,15,135,1148.9986,452061.1507
plasma,15,136,1148.9986,452061.1507
plasma,15,137,1148.9988,452061.1507
plasma,15,138,1148.9991,452061.1507
plasma,15,139,1148.9995,452061.1507
plasma,15,140,1148.9999,452061.1507
plasma,15,141,1149.0005,452061.1507
plasma,15,142,1149.0012,452061.1507
plasma,15,143,1149.0020,452061.1507
plasma,15,144,1149.0029,452061.1507
plasma,15,145,1149.0038,452061.1507
plasma,15,146,1149.0049,452061.1507
plasma,15,147,1149.0060,452061.1507
plasma,15,148,1149.0072,452061.1507
plasma,15,149,1149.0085,452061.1507
plasma,15,150,1149.0098,452061.1507
plasma,15,151,1149.0112,452061.1507
plasma,15,152,1149.0127,452061.1507
plasma,15,153,1149.0141,452061.1507
plasma,15,154,1149.0156,452061.1507
plasma,15,155,1149.0172,452061.1507
plasma,15,156,1149.0187,452061.1507
plasma,15,157,1149.0203,452061.1507
plasma,15,158,1149.0219,452061.1507
plasma,15,159,1149.0234,452061.1507
plasma,15,160,1149.0250,452061.1507
plasma,15,161,1149.0265,452061.1507
plasma,15,162,1149.0280,452061.1507
plasma,15,163,1149.0295,452061.1507
plasma,15,164,1149.0309,452061.1507
plasma,15,165,1149.0323,452061.1507
plasma,15,166,1149.0337,452061.1507
plasma,15,167,1149.0349,452061.1507
plasma,15,168,1149.0361,452061.1507
plasma,15,169,1149.0373,452061.1507
plasma,15,170,1149.0383,452061.1507
plasma,15,171,1149.0393,452061.1507
plasma,15,172,1149.0402,452061.1507
plasma,15,173,1149.0410,452061.1507
plasma,15,174,1149.0416,452061.1507
plasma,15,175,1149.0422,452061.1507
plasma,15,176,1149.0427,452061.1507
plasma,15,177,1149.0431,452061.1507
plasma,15,178,1149.0434,452061.1507
plasma,15,179,1149.0435,452061.1507
plasma,16,0,1136.8686,448455.0659
plasma,16,1,1136.8684,448455.0659
plasma,16,2,1136.8680,448455.0659
plasma,16,3,1136.8673,448455.0659
plasma,16,4,1136.8663,448455.0659
plasma,16,5,1136.8651,448455.0659
plasma,16,6,1136.8635,448455.0659
plasma,16,7,1136.8618,448455.0659
plasma,16,8,1136.8597,448455.0659
plasma,16,9,1136.8574,448455.0659
plasma,16,10,1136.8549,448455.0659
plasma,16,11,1136.8522,448455.0659
plasma,16,12,1136.8493,448455.0659
plasma,16,13,1136.8462,448455.0659
plasma,16,14,1136.8429,448455.0659
plasma,16,15,1136.8394,448455.0659
plasma,16,16,1136.8358,448455.0659
plasma,16,17,1136.8321,448455.0659
plasma,16,18,1136.8283,448455.0659
plasma,16,19,1136.8244,448455.0659
plasma,16,20,1136.8204,448455.0659
plasma,16,21,1136.8164,448455.0659
plasma,16,22,1136.8123,448455.0659
plasma,16,23,1136.8083,448455.0659
plasma,16,24,1136.8042,448455.0659
plasma,16,25,1136.8002,448455.0659
plasma,16,26,1136.7962,448455.0659
plasma,16,27,1136.7923,448455.0659
plasma,16,28,1136.7885,448455.0659
plasma,16,29,1136.7847,448455.0659
plasma,16,30,1136.7812,448455.0659
plasma,16,31,1136.7777,448455.0659
plasma,16,32,1136.7744,448455.0659
plasma,16,33,1136.7713,448455.0659
plasma,16,34,1136.7684,448455.0659
plasma,16,35,1136.7656,448455.0659
plasma,16,36,1136.7631,448455.0659
plasma,16,37,1136.7609,448455.0659
plasma,16,38,1136.7588,448455.0659
plasma,16,39,1136.7570,448455.0659
plasma,16,40,1136.7555,448455.0659
plasma,16,41,1136.7543,448455.0659
plasma,16,42,1136.7533,448455.0659
plasma,16,43,1136.7526,448455.0659
plasma,16,44,1136.7521,448455.0659
plasma,16,45,1136.7520,448455.0659
plasma,16,46,1136.7521,448455.0659
plasma,16,47,1136.7526,448455.0659
plasma,16,48,1136.7533,448455.0659
plasma,16,49,1136.7543,448455.0659
plasma,16,50,1136.7555,448455.0659
plasma,16,51,1136.7570,448455.0659
plasma,16,52,1136.7588,448455.0659
plasma,16,53,1136.7609,448455.0659
plasma,16,54,1136.7631,448455.0659
plasma,16,55,1136.7656,448455.0659
plasma,16,56,1136.7684,448455.0659
plasma,16,57,1136.7713,448455.0659
plasma,16,58,1136.7744,448455.0659
plasma,16,59,1136.7777,448455.0659
plasma,16,60,1136.7812,448455.0659
plasma,16,61,1136.7847,448455.0659
plasma,16,62,1136.7885,448455.0659
plasma,16,63,1136.7923,448455.0659
plasma,16,64,1136.7962,448455.0659
plasma,16,65,1136.8002,448455.0659
plasma,16,66,1136.8042,448455.0659
plasma,16,67,1136.8083,448455.0659
plasma,16,68,1136.8123,448455.0659
plasma,16,69,1136.8164,448455.0659
plasma,16,70,1136.8204,448455.0659
plasma,16,71,1136.8244,448455.0659
plasma,16,72,1136.8283,448455.0659
plasma,16,73,1136.8321,448455.0659
plasma,16,74,1136.8358,448455.0659
plasma,16,75,1136.8394,448455.0659
plasma,16,76,1136.8429,448455.0659
plasma,16,77,1136.8462,448455.0659
plasma,16,78,1136.8493,448455.0659
plasma,16,79,1136.8522,448455.0659
plasma,16,80,1136.8549,448455.0659
plasma,16,81,1136.8574,448455.0659
plasma,16,82,1136.8597,448455.0659
plasma,16,83,1136.8618,448455.0659
plasma,16,84,1136.8635,448455.0659
plasma,16,85,1136.8651,448455.0659
plasma,16,86,1136.8663,448455.0659
plasma,16,87,1136.8673,448455.0659
plasma,16,88,1136.8680,448455.0659
plasma,16,89,1136.8684,448455.0659
plasma,16,90,1136.8686,448455.0659
plasma,16,91,1136.8684,448455.0659
plasma,16,92,1136.8680,448455.0659
plasma,16,93,1136.8673,448455.0659
plasma,16,94,1136.8663,448455.0659
plasma,16,95,1136.8651,448455.0659
plasma,16,96,1136.8635,448455.0659
plasma,16,97,1136.8618,448455.0659
plasma,16,98,1136.8597,448455.0659
plasma,16,99,1136.8574,448455.0659
plasma,16,100,1136.8549,448455.0659
plasma,16,101,1136.8522,448455.0659
plasma,16,102,1136.8493,448455.0659
plasma,16,103,1136.8462,448455.0659
plasma,16,104,1136.8429,448455.0659
plasma,16,105,1136.8394,448455.0659
plasma,16,106,1136.8358,448455.0659
plasma,16,107,1136.8321,448455.0659
plasma,16,108,1136.8283,448455.0659
plasma,16,109,1136.8244,448455.0659
plasma,16,110,1136.8204,448455.0659
plasma,16,111,1136.8164,448455.0659
plasma,16,112,1136.8123,448455.0659
plasma,16,113,1136.8083,448455.0659
plasma,16,114,1136.8042,448455.0659
plasma,16,115,1136.8002,448455.0659
plasma,16,116,1136.7962,448455.0659
plasma,16,117,1136.7923,448455.0659
plasma,16,118,1136.7885,448455.0659
plasma,16,119,1136.7847,448455.0659
plasma,16,120,1136.7812,448455.0659
plasma,16,121,1136.7777,448455.0659
plasma,16,122,1136.7744,448455.0659
plasma,16,123,1136.7713,448455.0659
plasma,16,124,1136.7684,448455.0659
plasma,16,125,1136.7656,448455.0659
plasma,16,126,1136.7631,448455.0659
plasma,16,127,1136.7609,448455.0659
plasma,16,128,1136.7588,448455.0659
plasma,16,129,1136.7570,448455.0659
plasma,16,130,1136.7555,448455.0659
plasma,16,131,1136.7543,448455.0659
plasma,16,132,1136.7533,448455.0659
plasma,16,133,1136.7526,448455.0659
plasma,16,134,1136.7521,448455.0659
plasma,16,135,1136.7520,448455.0659
plasma,16,136,1136.7521,448455.0659
plasma,16,137,1136.7526,448455.0659
plasma,16,138,1136.7533,448455.0659
plasma,16,139,1136.7543,448455.0659
plasma,16,140,1136.7555,448455.0659
plasma,16,141,1136.7570,448455.0659
plasma,16,142,1136.7588,448455.0659
plasma,16,143,1136.7609,448455.0659
plasma,16,144,1136.7631,448455.0659
plasma,16,145,1136.7656,448455.0659
plasma,16,146,1136.7684,448455.0659
plasma,16,147,1136.7713,448455.0659
plasma,16,148,1136.7744,448455.0659
plasma,16,149,1136.7777,448455.0659
plasma,16,150,1136.7812,448455.0659
plasma,16,151,1136.7847,448455.0659
plasma,16,152,1136.7885,448455.0659
plasma,16,153,1136.7923,448455.0659
plasma,16,154,1136.7962,448455.0659
plasma,16,155,1136.8002,448455.0659
plasma,16,156,1136.8042,448455.0659
plasma,16,157,1136.8083,448455.0659
plasma,16,158,1136.8123,448455.0659
plasma,16,159,1136.8164,448455.0659
plasma,16,160,1136.8204,448455.0659
plasma,16,161,1136.8244,448455.0659
plasma,16,162,1136.8283,448455.0659
plasma,16,163,1136.8321,448455.0659
plasma,16,164,1136.8358,448455.0659
plasma,16,165,1136.8394,448455.0659
plasma,16,166,1136.8429,448455.0659
plasma,16,167,1136.8462,448455.0659
plasma,16,168,1136.8493,448455.0659
plasma,16,169,1136.8522,448455.0659
plasma,16,170,1136.8549,448455.0659
plasma,16,171,1136.8574,448455.0659
plasma,16,172,1136.8597,448455.0659
plasma,16,173,1136.8618,448455.0659
plasma,16,174,1136.8635,448455.0659
plasma,16,175,1136.8651,448455.0659
plasma,16,176,1136.8663,448455.0659
plasma,16,177,1136.8673,448455.0659
plasma,16,178,1136.8680,448455.0659
plasma,16,179,1136.8684,448455.0659
plasma,17,0,1124.0653,444639.3545
plasma,17,1,1124.0649,444639.3545
plasma,17,2,1124.0639,444639.3545
plasma,17,3,1124.0621,444639.3545
plasma,17,4,1124.0597,444639.3545
plasma,17,5,1124.0566,444639.3545
plasma,17,6,1124.0529,444639.3545
plasma,17,7,1124.0485,444639.3545
plasma,17,8,1124.0435,444639.3545
plasma,17,9,1124.0378,444639.3545
plasma,17,10,1124.0317,444639.3545
plasma,17,11,1124.0250,444639.3545
plasma,17,12,1124.0178,444639.3545
plasma,17,13,1124.0101,444639.3545
plasma,17,14,1124.0020,444639.3545
plasma,17,15,1123.9935,444639.3545
plasma,17,16,1123.9846,444639.3545
plasma,17,17,1123.9754,444639.3545
plasma,17,18,1123.9660,444639.3545
plasma,17,19,1123.9564,444639.3545
plasma,17,20,1123.9466,444639.3545
plasma,17,21,1123.9367,444639.3545
plasma,17,22,1123.9267,444639.3545
plasma,17,23,1123.9166,444639.3545
plasma,17,24,1123.9066,444639.3545
plasma,17,25,1123.8967,444639.3545
plasma,17,26,1123.8869,444639.3545
plasma,17,27,1123.8772,444639.3545
plasma,17,28,1123.8678,444639.3545
plasma,17,29,1123.8587,444639.3545
plasma,17,30,1123.8498,444639.3545
plasma,17,31,1123.8413,444639.3545
plasma,17,32,1123.8332,444639.3545
plasma,17,33,1123.8255,444639.3545
plasma,17,34,1123.8183,444639.3545
plasma,17,35,1123.8116,444639.3545
plasma,17,36,1123.8054,444639.3545
plasma,17,37,1123.7998,444639.3545
plasma,17,38,1123.7948,444639.3545
plasma,17,39,1123.7904,444639.3545
plasma,17,40,1123.7867,444639.3545
plasma,17,41,1123.7836,444639.3545
plasma,17,42,1123.7811,444639.3545
plasma,17,43,1123.7794,444639.3545
plasma,17,44,1123.7783,444639.3545
plasma,17,45,1123.7780,444639.3545
plasma,17,46,1123.7783,444639.3545
plasma,17,47,1123.7794,444639.3545
plasma,17,48,1123.7811,444639.3545
plasma,17,49,1123.7836,444639.3545
plasma,17,50,1123.7867,444639.3545
plasma,17,51,1123.7904,444639.3545
plasma,17,52,1123.7948,444639.3545
plasma,17,53,1123.7998,444639.3545
plasma,17,54,1123.8054,444639.3545
plasma,17,55,1123.8116,444639.3545
plasma,17,56,1123.8183,444639.3545
plasma,17,57,1123.8255,444639.3545
plasma,17,58,1123.8332,444639.3545
plasma,17,59,1123.8413,444639.3545
plasma,17,60,1123.8498,444639.3545
plasma,17,61,1123.8587,444639.3545
plasma,17,62,1123.8678,444639.3545
plasma,17,63,1123.8772,444639.3545
plasma,17,64,1123.8869,444639.3545
plasma,17,65,1123.8967,444639.3545
plasma,17,66,1123.9066,444639.3545
plasma,17,67,1123.9166,444639.3545
plasma,17,68,1123.9267,444639.3545
plasma,17,69,1123.9367,444639.3545
plasma,17,70,1123.9466,444639.3545
plasma,17,71,1123.9564,444639.3545
plasma,17,72,1123.9660,444639.3545
plasma,17,73,1123.9754,444639.3545
plasma,17,74,1123.9846,444639.3545
plasma,17,75,1123.9935,444639.3545
plasma,17,76,1124.0020,444639.3545
plasma,17,77,1124.0101,444639.3545
plasma,17,78,1124.0178,444639.3545
plasma,17,79,1124.0250,444639.3545
plasma,17,80,1124.0317,444639.3545
plasma,17,81,1124.0378,444639.3545
plasma,17,82,1124.0435,444639.3545
plasma,17,83,1124.0485,444639.3545
plasma,17,84,1124.0529,444639.3545
plasma,17,85,1124.0566,444639.3545
plasma,17,86,1124.0597,444639.3545
plasma,17,87,1124.0621,444639.3545
plasma,17,88,1124.0639,444639.3545
plasma,17,89,1124.0649,444639.3545
plasma,17,90,1124.0653,444639.3545
plasma,17,91,1124.0649,444639.3545
plasma,17,92,1124.0639,444639.3545
plasma,17,93,1124.0621,444639.3545
plasma,17,94,1124.0597,444639.3545
plasma,17,95,1124.0566,444639.3545
plasma,17,96,1124.0529,444639.3545
plasma,17,97,1124.0485,444639.3545
plasma,17,98,1124.0435,444639.3545
plasma,17,99,1124.0378,444639.3545
plasma,17,100,1124.0317,444639.3545
plasma,17,101,1124.0250,444639.3545
plasma,17,102,1124.0178,444639.3545
plasma,17,103,1124.0101,444639.3545
plasma,17,104,1124.0020,444639.3545
plasma,17,105,1123.9935,444639.3545
plasma,17,106,1123.9846,444639.3545
plasma,17,107,1123.9754,444639.3545
plasma,17,108,1123.9660,444639.3545
plasma,17,109,1123.9564,444639.3545
plasma,17,110,1123.9466,444639.3545
plasma,17,111,1123.9367,444639.3545
plasma,17,112,1123.9267,444639.3545
plasma,17,113,1123.9166,444639.3545
plasma,17,114,1123.9066,444639.3545
plasma,17,115,1123.8967,444639.3545
plasma,17,116,1123.8869,444639.3545
plasma,17,117,1123.8772,444639.3545
plasma,17,118,1123.8678,444639.3545
plasma,17,119,1123.8587,444639.3545
plasma,17,120,1123.8498,444639.3545
plasma,17,121,1123.8413,444639.3545
plasma,17,122,1123.8332,444639.3545
plasma,17,123,1123.8255,444639.3545
plasma,17,124,1123.8183,444639.3545
plasma,17,125,1123.8116,444639.3545
plasma,17,126,1123.8054,444639.3545
plasma,17,127,1123.7998,444639.3545
plasma,17,128,1123.7948,444639.3545
plasma,17,129,1123.7904,444639.3545
plasma,17,130,1123.7867,444639.3545
plasma,17,131,1123.7836,444639.3545
plasma,17,132,1123.7811,444639.3545
plasma,17,133,1123.7794,444639.3545
plasma,17,134,1123.7783,444639.3545
plasma,17,135,1123.7780,444639.3545
plasma,17,136,1123.7783,444639.3545
plasma,17,137,1123.7794,444639.3545
plasma,17,138,1123.7811,444639.3545
plasma,17,139,1123.7836,444639.3545
plasma,17,140,1123.7867,444639.3545
plasma,17,141,1123.7904,444639.3545
plasma,17,142,1123.7948,444639.3545
plasma,17,143,1123.7998,444639.3545
plasma,17,144,1123.8054,444639.3545
plasma,17,145,1123.8116,444639.3545
plasma,17,146,1123.8183,444639.3545
plasma,17,147,1123.8255,444639.3545
plasma,17,148,1123.8332,444639.3545
plasma,17,149,1123.8413,444639.3545
plasma,17,150,1123.8498,444639.3545
plasma,17,151,1123.8587,444639.3545
plasma,17,152,1123.8678,444639.3545
plasma,17,153,1123.8772,444639.3545
plasma,17,154,1123.8869,444639.3545
plasma,17,155,1123.8967,444639.3545
plasma,17,156,1123.9066,444639.3545
plasma,17,157,1123.9166,444639.3545
plasma,17,158,1123.9267,444639.3545
plasma,17,159,1123.9367,444639.3545
plasma,17,160,1123.9466,444639.3545
plasma,17,161,1123.9564,444639.3545
plasma,17,162,1123.9660,444639.3545
plasma,17,163,1123.9754,444639.3545
plasma,17,164,1123.9846,444639.3545
plasma,17,165,1123.9935,444639.3545
plasma,17,166,1124.0020,444639.3545
plasma,17,167,1124.0101,444639.3545
plasma,17,168,1124.0178,444639.3545
plasma,17,169,1124.0250,444639.3545
plasma,17,170,1124.0317,444639.3545
plasma,17,171,1124.0378,444639.3545
plasma,17,172,1124.0435,444639.3545
plasma,17,173,1124.0485,444639.3545
plasma,17,174,1124.0529,444639.3545
plasma,17,175,1124.0566,444639.3545
plasma,17,176,1124.0597,444639.3545
plasma,17,177,1124.0621,444639.3545
plasma,17,178,1124.0639,444639.3545
plasma,17,179,1124.0649,444639.3545
plasma,18,0,1110.7047,440616.6486
plasma,18,1,1110.7038,440616.6486
plasma,18,2,1110.7014,440616.6486
plasma,18,3,1110.6973,440616.6486
plasma,18,4,1110.6916,440616.6486
plasma,18,5,1110.6843,440616.6486
plasma,18,6,1110.6755,440616.6486
plasma,18,7,1110.6652,440616.6486
plasma,18,8,1110.6535,440616.6486
plasma,18,9,1110.6403,440616.6486
plasma,18,10,1110.6259,440616.6486
plasma,18,11,1110.6101,440616.6486
plasma,18,12,1110.5932,440616.6486
plasma,18,13,1110.5752,440616.6486
plasma,18,14,1110.5562,440616.6486
plasma,18,15,1110.5363,440616.6486
plasma,18,16,1110.5155,440616.6486
plasma,18,17,1110.4940,440616.6486
plasma,18,18,1110.4719,440616.6486
plasma,18,19,1110.4493,440616.6486
plasma,18,20,1110.4263,440616.6486
plasma,18,21,1110.4031,440616.6486
plasma,18,22,1110.3796,440616.6486
plasma,18,23,1110.3561,440616.6486
plasma,18,24,1110.3327,440616.6486
plasma,18,25,1110.3094,440616.6486
plasma,18,26,1110.2864,440616.6486
plasma,18,27,1110.2638,440616.6486
plasma,18,28,1110.2417,440616.6486
plasma,18,29,1110.2202,440616.6486
plasma,18,30,1110.1995,440616.6486
plasma,18,31,1110.1795,440616.6486
plasma,18,32,1110.1605,440616.6486
plasma,18,33,1110.1425,440616.6486
plasma,18,34,1110.1256,440616.6486
plasma,18,35,1110.1099,440616.6486
plasma,18,36,1110.0954,440616.6486
plasma,18,37,1110.0822,440616.6486
plasma,18,38,1110.0705,440616.6486
plasma,18,39,1110.0602,440616.6486
plasma,18,40,1110.0514,440616.6486
plasma,18,41,1110.0441,440616.6486
plasma,18,42,1110.0384,440616.6486
plasma,18,43,1110.0343,440616.6486
plasma,18,44,1110.0319,440616.6486
plasma,18,45,1110.0311,440616.6486
plasma,18,46,1110.0319,440616.6486
plasma,18,47,1110.0343,440616.6486
plasma,18,48,1110.0384,440616.6486
plasma,18,49,1110.0441,440616.6486
plasma,18,50,1110.0514,440616.6486
plasma,18,51,1110.0602,440616.6486
plasma,18,52,1110.0705,440616.6486
plasma,18,53,1110.0822,440616.6486
plasma,18,54,1110.0954,440616.6486
plasma,18,55,1110.1099,440616.6486
plasma,18,56,1110.1256,440616.6486
plasma,18,57,1110.1425,440616.6486
plasma,18,58,1110.1605,440616.6486
plasma,18,59,1110.1795,440616.6486
plasma,18,60,1110.1995,440616.6486
plasma,18,61,1110.2202,440616.6486
plasma,18,62,1110.2417,440616.6486
plasma,18,63,1110.2638,440616.6486
plasma,18,64,1110.2864,440616.6486
plasma,18,65,1110.3094,440616.6486
plasma,18,66,1110.3327,440616.6486
plasma,18,67,1110.3561,440616.6486
plasma,18,68,1110.3796,440616.6486
plasma,18,69,1110.4031,440616.6486
plasma,18,70,1110.4263,440616.6486
plasma,18,71,1110.4493,440616.6486
plasma,18,72,1110.4719,440616.6486
plasma,18,73,1110.4940,440616.6486
plasma,18,74,1110.5155,440616.6486
plasma,18,75,1110.5363,440616.6486
plasma,18,76,1110.5562,440616.6486
plasma,18,77,1110.5752,440616.6486
plasma,18,78,1110.5932,440616.6486
plasma,18,79,1110.6101,440616.6486
plasma,18,80,1110.6259,440616.6486
plasma,18,81,1110.6403,440616.6486
plasma,18,82,1110.6535,440616.6486
plasma,18,83,1110.6652,440616.6486
plasma,18,84,1110.6755,440616.6486
plasma,18,85,1110.6843,440616.6486
plasma,18,86,1110.6916,440616.6486
plasma,18,87,1110.6973,440616.6486
plasma,18,88,1110.7014,440616.6486
plasma,18,89,1110.7038,440616.6486
