domain,i,j,value1,value2
plasma,24,14,1384.8318,474204.6588
plasma,24,15,1383.3994,474204.6588
plasma,24,16,1381.9081,474204.6588
plasma,24,17,1380.3651,474204.6588
plasma,24,18,1378.7779,474204.6588
plasma,24,19,1377.1543,474204.6588
plasma,24,20,1375.5022,474204.6588
plasma,24,21,1373.8296,474204.6588
plasma,24,22,1372.1446,474204.6588
plasma,24,23,1370.4556,474204.6588
plasma,24,24,1368.7707,474204.6588
plasma,24,25,1367.0981,474204.6588
plasma,24,26,1365.4460,474204.6588
plasma,24,27,1363.8224,474204.6588
plasma,24,28,1362.2352,474204.6588
plasma,24,29,1360.6922,474204.6588
plasma,24,30,1359.2008,474204.6588
plasma,24,31,1357.7684,474204.6588
plasma,24,32,1356.4020,474204.6588
plasma,24,33,1355.1081,474204.6588
plasma,24,34,1353.8931,474204.6588
plasma,24,35,1352.7629,474204.6588
plasma,24,36,1351.7231,474204.6588
plasma,24,37,1350.7786,474204.6588
plasma,24,38,1349.9340,474204.6588
plasma,24,39,1349.1936,474204.6588
plasma,24,40,1348.5609,474204.6588
plasma,24,41,1348.0390,474204.6588
plasma,24,42,1347.6303,474204.6588
plasma,24,43,1347.3370,474204.6588
plasma,24,44,1347.1605,474204.6588
plasma,24,45,1347.1015,474204.6588
plasma,24,46,1347.1605,474204.6588
plasma,24,47,1347.3370,474204.6588
plasma,24,48,1347.6303,474204.6588
plasma,24,49,1348.0390,474204.6588
plasma,24,50,1348.5609,474204.6588
plasma,24,51,1349.1936,474204.6588
plasma,24,52,1349.9340,474204.6588
plasma,24,53,1350.7786,474204.6588
plasma,24,54,1351.7231,474204.6588
plasma,24,55,1352.7629,474204.6588
plasma,24,56,1353.8931,474204.6588
plasma,24,57,1355.1081,474204.6588
plasma,24,58,1356.4020,474204.6588
plasma,24,59,1357.7684,474204.6588
plasma,24,60,1359.2008,474204.6588
plasma,24,61,1360.6922,474204.6588
plasma,24,62,1362.2352,474204.6588
plasma,24,63,1363.8224,474204.6588
plasma,24,64,1365.4460,474204.6588
plasma,24,65,1367.0981,474204.6588
plasma,24,66,1368.7707,474204.6588
plasma,24,67,1370.4556,474204.6588
plasma,24,68,1372.1446,474204.6588
plasma,24,69,1373.8296,474204.6588
plasma,24,70,1375.5022,474204.6588
plasma,24,71,1377.1543,474204.6588
plasma,24,72,1378.7779,474204.6588
plasma,24,73,1380.3651,474204.6588
plasma,24,74,1381.9081,474204.6588
plasma,24,75,1383.3994,474204.6588
plasma,24,76,1384.8318,474204.6588
plasma,24,77,1386.1983,474204.6588
plasma,24,78,1387.4921,474204.6588
plasma,24,79,1388.7071,474204.6588
plasma,24,80,1389.8373,474204.6588
plasma,24,81,1390.8772,474204.6588
plasma,24,82,1391.8217,474204.6588
plasma,24,83,1392.6662,474204.6588
plasma,24,84,1393.4066,474204.6588
plasma,24,85,1394.0394,474204.6588
plasma,24,86,1394.5613,474204.6588
plasma,24,87,1394.9699,474204.6588
plasma,24,88,1395.2632,474204.6588
plasma,24,89,1395.4398,474204.6588
plasma,24,90,1395.4987,474204.6588
plasma,24,91,1395.4398,474204.6588
plasma,24,92,1395.2632,474204.6588
plasma,24,93,1394.9699,474204.6588
plasma,24,94,1394.5613,474204.6588
plasma,24,95,1394.0394,474204.6588
plasma,24,96,1393.4066,474204.6588
plasma,24,97,1392.6662,474204.6588
plasma,24,98,1391.8217,474204.6588
plasma,24,99,1390.8772,474204.6588
plasma,24,100,1389.8373,474204.6588
plasma,24,101,1388.7071,474204.6588
plasma,24,102,1387.4921,474204.6588
plasma,24,103,1386.1983,474204.6588
plasma,24,104,1384.8318,474204.6588
plasma,24,105,1383.3994,474204.6588
plasma,24,106,1381.9081,474204.6588
plasma,24,107,1380.3651,474204.6588
plasma,24,108,1378.7779,474204.6588
plasma,24,109,1377.1543,474204.6588
plasma,24,110,1375.5022,474204.6588
plasma,24,111,1373.8296,474204.6588
plasma,24,112,1372.1446,474204.6588
plasma,24,113,1370.4556,474204.6588
plasma,24,114,1368.7707,474204.6588
plasma,24,115,1367.0981,474204.6588
plasma,24,116,1365.4460,474204.6588
plasma,24,117,1363.8224,474204.6588
plasma,24,118,1362.2352,474204.6588
plasma,24,119,1360.6922,474204.6588
plasma,24,120,1359.2008,474204.6588
plasma,24,121,1357.7684,474204.6588
plasma,24,122,1356.4020,474204.6588
plasma,24,123,1355.1081,474204.6588
plasma,24,124,1353.8931,474204.6588
plasma,24,125,1352.7629,474204.6588
plasma,24,126,1351.7231,474204.6588
plasma,24,127,1350.7786,474204.6588
plasma,24,128,1349.9340,474204.6588
plasma,24,129,1349.1936,474204.6588
plasma,24,130,1348.5609,474204.6588
plasma,24,131,1348.0390,474204.6588
plasma,24,132,1347.6303,474204.6588
plasma,24,133,1347.3370,474204.6588
plasma,24,134,1347.1605,474204.6588
plasma,24,135,1347.1015,474204.6588
plasma,24,136,1347.1605,474204.6588
plasma,24,137,1347.3370,474204.6588
plasma,24,138,1347.6303,474204.6588
plasma,24,139,1348.0390,474204.6588
plasma,24,140,1348.5609,474204.6588
plasma,24,141,1349.1936,474204.6588
plasma,24,142,1349.9340,474204.6588
plasma,24,143,1350.7786,474204.6588
plasma,24,144,1351.7231,474204.6588
plasma,24,145,1352.7629,474204.6588
plasma,24,146,1353.8931,474204.6588
plasma,24,147,1355.1081,474204.6588
plasma,24,148,1356.4020,474204.6588
plasma,24,149,1357.7684,474204.6588
plasma,24,150,1359.2008,474204.6588
plasma,24,151,1360.6922,474204.6588
plasma,24,152,1362.2352,474204.6588
plasma,24,153,1363.8224,474204.6588
plasma,24,154,1365.4460,474204.6588
plasma,24,155,1367.0981,474204.6588
plasma,24,156,1368.7707,474204.6588
plasma,24,157,1370.4556,474204.6588
plasma,24,158,1372.1446,474204.6588
plasma,24,159,1373.8296,474204.6588
plasma,24,160,1375.5022,474204.6588
plasma,24,161,1377.1543,474204.6588
plasma,24,162,1378.7779,474204.6588
plasma,24,163,1380.3651,474204.6588
plasma,24,164,1381.9081,474204.6588
plasma,24,165,1383.3994,474204.6588
plasma,24,166,1384.8318,474204.6588
plasma,24,167,1386.1983,474204.6588
plasma,24,168,1387.4921,474204.6588
plasma,24,169,1388.7071,474204.6588
plasma,24,170,1389.8373,474204.6588
plasma,24,171,1390.8772,474204.6588
plasma,24,172,1391.8217,474204.6588
plasma,24,173,1392.6662,474204.6588
plasma,24,174,1393.4066,474204.6588
plasma,24,175,1394.0394,474204.6588
plasma,24,176,1394.5613,474204.6588
plasma,24,177,1394.9699,474204.6588
plasma,24,178,1395.2632,474204.6588
plasma,24,179,1395.4398,474204.6588
plasma,25,0,1387.3047,468069.0827
plasma,25,1,1387.2072,468069.0827
plasma,25,2,1386.9152,468069.0827
plasma,25,3,1386.4302,468069.0827
plasma,25,4,1385.7544,468069.0827
plasma,25,5,1384.8912,468069.0827
plasma,25,6,1383.8448,468069.0827
plasma,25,7,1382.6203,468069.0827
plasma,25,8,1381.2236,468069.0827
plasma,25,9,1379.6616,468069.0827
plasma,25,10,1377.9418,468069.0827
plasma,25,11,1376.0727,468069.0827
plasma,25,12,1374.0634,468069.0827
plasma,25,13,1371.9235,468069.0827
plasma,25,14,1369.6637,468069.0827
plasma,25,15,1367.2948,468069.0827
plasma,25,16,1364.8284,468069.0827
plasma,25,17,1362.2766,468069.0827
plasma,25,18,1359.6517,468069.0827
plasma,25,19,1356.9666,468069.0827
plasma,25,20,1354.2343,468069.0827
plasma,25,21,1351.4681,468069.0827
plasma,25,22,1348.6816,468069.0827
plasma,25,23,1345.8882,468069.0827
plasma,25,24,1343.1017,468069.0827
plasma,25,25,1340.3355,468069.0827
plasma,25,26,1337.6032,468069.0827
plasma,25,27,1334.9181,468069.0827
plasma,25,28,1332.2932,468069.0827
plasma,25,29,1329.7414,468069.0827
plasma,25,30,1327.2750,468069.0827
plasma,25,31,1324.9061,468069.0827
plasma,25,32,1322.6463,468069.0827
plasma,25,33,1320.5064,468069.0827
plasma,25,34,1318.4971,468069.0827
plasma,25,35,1316.6280,468069.0827
plasma,25,36,1314.9082,468069.0827
plasma,25,37,1313.3462,468069.0827
plasma,25,38,1311.9495,468069.0827
plasma,25,39,1310.7250,468069.0827
plasma,25,40,1309.6786,468069.0827
plasma,25,41,1308.8154,468069.0827
plasma,25,42,1308.1396,468069.0827
plasma,25,43,1307.6546,468069.0827
plasma,25,44,1307.3626,468069.0827
plasma,25,45,1307.2651,468069.0827
plasma,25,46,1307.3626,468069.0827
plasma,25,47,1307.6546,468069.0827
plasma,25,48,1308.1396,468069.0827
plasma,25,49,1308.8154,468069.0827
plasma,25,50,1309.6786,468069.0827
plasma,25,51,1310.7250,468069.0827
plasma,25,52,1311.9495,468069.0827
plasma,25,53,1313.3462,468069.0827
plasma,25,54,1314.9082,468069.0827
plasma,25,55,1316.6280,468069.0827
plasma,25,56,1318.4971,468069.0827
plasma,25,57,1320.5064,468069.0827
plasma,25,58,1322.6463,468069.0827
plasma,25,59,1324.9061,468069.0827
plasma,25,60,1327.2750,468069.0827
plasma,25,61,1329.7414,468069.0827
plasma,25,62,1332.2932,468069.0827
plasma,25,63,1334.9181,468069.0827
plasma,25,64,1337.6032,468069.0827
plasma,25,65,1340.3355,468069.0827
plasma,25,66,1343.1017,468069.0827
plasma,25,67,1345.8882,468069.0827
plasma,25,68,1348.6816,468069.0827
plasma,25,69,1351.4681,468069.0827
plasma,25,70,1354.2343,468069.0827
plasma,25,71,1356.9666,468069.0827
plasma,25,72,1359.6517,468069.0827
plasma,25,73,1362.2766,468069.0827
plasma,25,74,1364.8284,468069.0827
plasma,25,75,1367.2948,468069.0827
plasma,25,76,1369.6637,468069.0827
plasma,25,77,1371.9235,468069.0827
plasma,25,78,1374.0634,468069.0827
plasma,25,79,1376.0727,468069.0827
plasma,25,80,1377.9418,468069.0827
plasma,25,81,1379.6616,468069.0827
plasma,25,82,1381.2236,468069.0827
plasma,25,83,1382.6203,468069.0827
plasma,25,84,1383.8448,468069.0827
plasma,25,85,1384.8912,468069.0827
plasma,25,86,1385.7544,468069.0827
plasma,25,87,1386.4302,468069.0827
plasma,25,88,1386.9152,468069.0827
plasma,25,89,1387.2072,468069.0827
plasma,25,90,1387.3047,468069.0827
plasma,25,91,1387.2072,468069.0827
plasma,25,92,1386.9152,468069.0827
plasma,25,93,1386.4302,468069.0827
plasma,25,94,1385.7544,468069.0827
plasma,25,95,1384.8912,468069.0827
plasma,25,96,1383.8448,468069.0827
plasma,25,97,1382.6203,468069.0827
plasma,25,98,1381.2236,468069.0827
plasma,25,99,1379.6616,468069.0827
plasma,25,100,1377.9418,468069.0827
plasma,25,101,1376.0727,468069.0827
plasma,25,102,1374.0634,468069.0827
plasma,25,103,1371.9235,468069.0827
plasma,25,104,1369.6637,468069.0827
plasma,25,105,1367.2948,468069.0827
plasma,25,106,1364.8284,468069.0827
plasma,25,107,1362.2766,468069.0827
plasma,25,108,1359.6517,468069.0827
plasma,25,109,1356.9666,468069.0827
plasma,25,110,1354.2343,468069.0827
plasma,25,111,1351.4681,468069.0827
plasma,25,112,1348.6816,468069.0827
plasma,25,113,1345.8882,468069.0827
plasma,25,114,1343.1017,468069.0827
plasma,25,115,1340.3355,468069.0827
plasma,25,116,1337.6032,468069.0827
plasma,25,117,1334.9181,468069.0827
plasma,25,118,1332.2932,468069.0827
plasma,25,119,1329.7414,468069.0827
plasma,25,120,1327.2750,468069.0827
plasma,25,121,1324.9061,468069.0827
plasma,25,122,1322.6463,468069.0827
plasma,25,123,1320.5064,468069.0827
plasma,25,124,1318.4971,468069.0827
plasma,25,125,1316.6280,468069.0827
plasma,25,126,1314.9082,468069.0827
plasma,25,127,1313.3462,468069.0827
plasma,25,128,1311.9495,468069.0827
plasma,25,129,1310.7250,468069.0827
plasma,25,130,1309.6786,468069.0827
plasma,25,131,1308.8154,468069.0827
plasma,25,132,1308.1396,468069.0827
plasma,25,133,1307.6546,468069.0827
plasma,25,134,1307.3626,468069.0827
plasma,25,135,1307.2651,468069.0827
plasma,25,136,1307.3626,468069.0827
plasma,25,137,1307.6546,468069.0827
plasma,25,138,1308.1396,468069.0827
plasma,25,139,1308.8154,468069.0827
plasma,25,140,1309.6786,468069.0827
plasma,25,141,1310.7250,468069.0827
plasma,25,142,1311.9495,468069.0827
plasma,25,143,1313.3462,468069.0827
plasma,25,144,1314.9082,468069.0827
plasma,25,145,1316.6280,468069.0827
plasma,25,146,1318.4971,468069.0827
plasma,25,147,1320.5064,468069.0827
plasma,25,148,1322.6463,468069.0827
plasma,25,149,1324.9061,468069.0827
plasma,25,150,1327.2750,468069.0827
plasma,25,151,1329.7414,468069.0827
plasma,25,152,1332.2932,468069.0827
plasma,25,153,1334.9181,468069.0827
plasma,25,154,1337.6032,468069.0827
plasma,25,155,1340.3355,468069.0827
plasma,25,156,1343.1017,468069.0827
plasma,25,157,1345.8882,468069.0827
plasma,25,158,1348.6816,468069.0827
plasma,25,159,1351.4681,468069.0827
plasma,25,160,1354.2343,468069.0827
plasma,25,161,1356.9666,468069.0827
plasma,25,162,1359.6517,468069.0827
plasma,25,163,1362.2766,468069.0827
plasma,25,164,1364.8284,468069.0827
plasma,25,165,1367.2948,468069.0827
plasma,25,166,1369.6637,468069.0827
plasma,25,167,1371.9235,468069.0827
plasma,25,168,1374.0634,468069.0827
plasma,25,169,1376.0727,468069.0827
plasma,25,170,1377.9418,468069.0827
plasma,25,171,1379.6616,468069.0827
plasma,25,172,1381.2236,468069.0827
plasma,25,173,1382.6203,468069.0827
plasma,25,174,1383.8448,468069.0827
plasma,25,175,1384.8912,468069.0827
plasma,25,176,1385.7544,468069.0827
plasma,25,177,1386.4302,468069.0827
plasma,25,178,1386.9152,468069.0827
plasma,25,179,1387.2072,468069.0827
plasma,26,0,1385.5061,461762.6273
plasma,26,1,1385.3527,461762.6273
plasma,26,2,1384.8933,461762.6273
plasma,26,3,1384.1302,461762.6273
plasma,26,4,1383.0671,461762.6273
plasma,26,5,1381.7091,461762.6273
plasma,26,6,1380.0628,461762.6273
plasma,26,7,1378.1364,461762.6273
plasma,26,8,1375.9391,461762.6273
plasma,26,9,1373.4816,461762.6273
plasma,26,10,1370.7760,461762.6273
plasma,26,11,1367.8355,461762.6273
plasma,26,12,1364.6743,461762.6273
plasma,26,13,1361.3078,461762.6273
plasma,26,14,1357.7525,461762.6273
plasma,26,15,1354.0257,461762.6273
plasma,26,16,1350.1455,461762.6273
plasma,26,17,1346.1308,461762.6273
plasma,26,18,1342.0012,461762.6273
plasma,26,19,1337.7769,461762.6273
plasma,26,20,1333.4783,461762.6273
plasma,26,21,1329.1265,461762.6273
plasma,26,22,1324.7426,461762.6273
plasma,26,23,1320.3480,461762.6273
plasma,26,24,1315.9641,461762.6273
plasma,26,25,1311.6122,461762.6273
plasma,26,26,1307.3137,461762.6273
plasma,26,27,1303.0893,461762.6273
plasma,26,28,1298.9597,461762.6273
plasma,26,29,1294.9451,461762.6273
plasma,26,30,1291.0649,461762.6273
plasma,26,31,1287.3380,461762.6273
plasma,26,32,1283.7827,461762.6273
plasma,26,33,1280.4163,461762.6273
plasma,26,34,1277.2551,461762.6273
plasma,26,35,1274.3145,461762.6273
plasma,26,36,1271.6089,461762.6273
plasma,26,37,1269.1515,461762.6273
plasma,26,38,1266.9542,461762.6273
plasma,26,39,1265.0277,461762.6273
plasma,26,40,1263.3815,461762.6273
plasma,26,41,1262.0235,461762.6273
plasma,26,42,1260.9603,461762.6273
plasma,26,43,1260.1972,461762.6273
plasma,26,44,1259.7378,461762.6273
plasma,26,45,1259.5845,461762.6273
plasma,26,46,1259.7378,461762.6273
plasma,26,47,1260.1972,461762.6273
plasma,26,48,1260.9603,461762.6273
plasma,26,49,1262.0235,461762.6273
plasma,26,50,1263.3815,461762.6273
plasma,26,51,1265.0277,461762.6273
plasma,26,52,1266.9542,461762.6273
plasma,26,53,1269.1515,461762.6273
plasma,26,54,1271.6089,461762.6273
plasma,26,55,1274.3145,461762.6273
plasma,26,56,1277.2551,461762.6273
plasma,26,57,1280.4163,461762.6273
plasma,26,58,1283.7827,461762.6273
plasma,26,59,1287.3380,461762.6273
plasma,26,60,1291.0649,461762.6273
plasma,26,61,1294.9451,461762.6273
plasma,26,62,1298.9597,461762.6273
plasma,26,63,1303.0893,461762.6273
plasma,26,64,1307.3137,461762.6273
plasma,26,65,1311.6122,461762.6273
plasma,26,66,1315.9641,461762.6273
plasma,26,67,1320.3480,461762.6273
plasma,26,68,1324.7426,461762.6273
plasma,26,69,1329.1265,461762.6273
plasma,26,70,1333.4783,461762.6273
plasma,26,71,1337.7769,461762.6273
plasma,26,72,1342.0012,461762.6273
plasma,26,73,1346.1308,461762.6273
plasma,26,74,1350.1455,461762.6273
plasma,26,75,1354.0257,461762.6273
plasma,26,76,1357.7525,461762.6273
plasma,26,77,1361.3078,461762.6273
plasma,26,78,1364.6743,461762.6273
plasma,26,79,1367.8355,461762.6273
plasma,26,80,1370.7760,461762.6273
plasma,26,81,1373.4816,461762.6273
plasma,26,82,1375.9391,461762.6273
plasma,26,83,1378.1364,461762.6273
plasma,26,84,1380.0628,461762.6273
plasma,26,85,1381.7091,461762.6273
plasma,26,86,1383.0671,461762.6273
plasma,26,87,1384.1302,461762.6273
plasma,26,88,1384.8933,461762.6273
plasma,26,89,1385.3527,461762.6273
plasma,26,90,1385.5061,461762.6273
plasma,26,91,1385.3527,461762.6273
plasma,26,92,1384.8933,461762.6273
plasma,26,93,1384.1302,461762.6273
plasma,26,94,1383.0671,461762.6273
plasma,26,95,1381.7091,461762.6273
plasma,26,96,1380.0628,461762.6273
plasma,26,97,1378.1364,461762.6273
plasma,26,98,1375.9391,461762.6273
plasma,26,99,1373.4816,461762.6273
plasma,26,100,1370.7760,461762.6273
plasma,26,101,1367.8355,461762.6273
plasma,26,102,1364.6743,461762.6273
plasma,26,103,1361.3078,461762.6273
plasma,26,104,1357.7525,461762.6273
plasma,26,105,1354.0257,461762.6273
plasma,26,106,1350.1455,461762.6273
plasma,26,107,1346.1308,461762.6273
plasma,26,108,1342.0012,461762.6273
plasma,26,109,1337.7769,461762.6273
plasma,26,110,1333.4783,461762.6273
plasma,26,111,1329.1265,461762.6273
plasma,26,112,1324.7426,461762.6273
plasma,26,113,1320.3480,461762.6273
plasma,26,114,1315.9641,461762.6273
plasma,26,115,1311.6122,461762.6273
plasma,26,116,1307.3137,461762.6273
plasma,26,117,1303.0893,461762.6273
plasma,26,118,1298.9597,461762.6273
plasma,26,119,1294.9451,461762.6273
plasma,26,120,1291.0649,461762.6273
plasma,26,121,1287.3380,461762.6273
plasma,26,122,1283.7827,461762.6273
plasma,26,123,1280.4163,461762.6273
plasma,26,124,1277.2551,461762.6273
plasma,26,125,1274.3145,461762.6273
plasma,26,126,1271.6089,461762.6273
plasma,26,127,1269.1515,461762.6273
plasma,26,128,1266.9542,461762.6273
plasma,26,129,1265.0277,461762.6273
plasma,26,130,1263.3815,461762.6273
plasma,26,131,1262.0235,461762.6273
plasma,26,132,1260.9603,461762.6273
plasma,26,133,1260.1972,461762.6273
plasma,26,134,1259.7378,461762.6273
plasma,26,135,1259.5845,461762.6273
plasma,26,136,1259.7378,461762.6273
plasma,26,137,1260.1972,461762.6273
plasma,26,138,1260.9603,461762.6273
plasma,26,139,1262.0235,461762.6273
plasma,26,140,1263.3815,461762.6273
plasma,26,141,1265.0277,461762.6273
plasma,26,142,1266.9542,461762.6273
plasma,26,143,1269.1515,461762.6273
plasma,26,144,1271.6089,461762.6273
plasma,26,145,1274.3145,461762.6273
plasma,26,146,1277.2551,461762.6273
plasma,26,147,1280.4163,461762.6273
plasma,26,148,1283.7827,461762.6273
plasma,26,149,1287.3380,461762.6273
plasma,26,150,1291.0649,461762.6273
plasma,26,151,1294.9451,461762.6273
plasma,26,152,1298.9597,461762.6273
plasma,26,153,1303.0893,461762.6273
plasma,26,154,1307.3137,461762.6273
plasma,26,155,1311.6122,461762.6273
plasma,26,156,1315.9641,461762.6273
plasma,26,157,1320.3480,461762.6273
plasma,26,158,1324.7426,461762.6273
plasma,26,159,1329.1265,461762.6273
plasma,26,160,1333.4783,461762.6273
plasma,26,161,1337.7769,461762.6273
plasma,26,162,1342.0012,461762.6273
plasma,26,163,1346.1308,461762.6273
plasma,26,164,1350.1455,461762.6273
plasma,26,165,1354.0257,461762.6273
plasma,26,166,1357.7525,461762.6273
plasma,26,167,1361.3078,461762.6273
plasma,26,168,1364.6743,461762.6273
plasma,26,169,1367.8355,461762.6273
plasma,26,170,1370.7760,461762.6273
plasma,26,171,1373.4816,461762.6273
plasma,26,172,1375.9391,461762.6273
plasma,26,173,1378.1364,461762.6273
plasma,26,174,1380.0628,461762.6273
plasma,26,175,1381.7091,461762.6273
plasma,26,176,1383.0671,461762.6273
plasma,26,177,1384.1302,461762.6273
plasma,26,178,1384.8933,461762.6273
plasma,26,179,1385.3527,461762.6273
plasma,27,0,1391.3325,455306.1740
plasma,27,1,1391.1030,455306.1740
plasma,27,2,1390.4155,455306.1740
plasma,27,3,1389.2735,455306.1740
plasma,27,4,1387.6824,455306.1740
plasma,27,5,1385.6500,455306.1740
plasma,27,6,1383.1863,455306.1740
plasma,27,7,1380.3032,455306.1740
plasma,27,8,1377.0148,455306.1740
plasma,27,9,1373.3371,455306.1740
plasma,27,10,1369.2880,455306.1740
plasma,27,11,1364.8873,455306.1740
plasma,27,12,1360.1563,455306.1740
plasma,27,13,1355.1182,455306.1740
plasma,27,14,1349.7974,455306.1740
plasma,27,15,1344.2200,455306.1740
plasma,27,16,1338.4130,455306.1740
plasma,27,17,1332.4047,455306.1740
plasma,27,18,1326.2246,455306.1740
plasma,27,19,1319.9025,455306.1740
plasma,27,20,1313.4694,455306.1740
plasma,27,21,1306.9566,455306.1740
plasma,27,22,1300.3958,455306.1740
plasma,27,23,1293.8190,455306.1740
plasma,27,24,1287.2582,455306.1740
plasma,27,25,1280.7454,455306.1740
plasma,27,26,1274.3123,455306.1740
plasma,27,27,1267.9902,455306.1740
plasma,27,28,1261.8100,455306.1740
plasma,27,29,1255.8018,455306.1740
plasma,27,30,1249.9948,455306.1740
plasma,27,31,1244.4174,455306.1740
plasma,27,32,1239.0966,455306.1740
plasma,27,33,1234.0585,455306.1740
plasma,27,34,1229.3275,455306.1740
plasma,27,35,1224.9268,455306.1740
plasma,27,36,1220.8777,455306.1740
plasma,27,37,1217.2000,455306.1740
plasma,27,38,1213.9115,455306.1740
plasma,27,39,1211.0285,455306.1740
plasma,27,40,1208.5647,455306.1740
plasma,27,41,1206.5324,455306.1740
plasma,27,42,1204.9413,455306.1740
plasma,27,43,1203.7993,455306.1740
plasma,27,44,1203.1118,455306.1740
plasma,27,45,1202.8823,455306.1740
plasma,27,46,1203.1118,455306.1740
plasma,27,47,1203.7993,455306.1740
plasma,27,48,1204.9413,455306.1740
plasma,27,49,1206.5324,455306.1740
plasma,27,50,1208.5647,455306.1740
plasma,27,51,1211.0285,455306.1740
plasma,27,52,1213.9115,455306.1740
plasma,27,53,1217.2000,455306.1740
plasma,27,54,1220.8777,455306.1740
plasma,27,55,1224.9268,455306.1740
plasma,27,56,1229.3275,455306.1740
plasma,27,57,1234.0585,455306.1740
plasma,27,58,1239.0966,455306.1740
plasma,27,59,1244.4174,455306.1740
plasma,27,60,1249.9948,455306.1740
plasma,27,61,1255.8018,455306.1740
plasma,27,62,1261.8100,455306.1740
plasma,27,63,1267.9902,455306.1740
plasma,27,64,1274.3123,455306.1740
plasma,27,65,1280.7454,455306.1740
plasma,27,66,1287.2582,455306.1740
plasma,27,67,1293.8190,455306.1740
plasma,27,68,1300.3958,455306.1740
plasma,27,69,1306.9566,455306.1740
plasma,27,70,1313.4694,455306.1740
plasma,27,71,1319.9025,455306.1740
plasma,27,72,1326.2246,455306.1740
plasma,27,73,1332.4047,455306.1740
plasma,27,74,1338.4130,455306.1740
plasma,27,75,1344.2200,455306.1740
plasma,27,76,1349.7974,455306.1740
plasma,27,77,1355.1182,455306.1740
plasma,27,78,1360.1563,455306.1740
plasma,27,79,1364.8873,455306.1740
plasma,27,80,1369.2880,455306.1740
plasma,27,81,1373.3371,455306.1740
plasma,27,82,1377.0148,455306.1740
plasma,27,83,1380.3032,455306.1740
plasma,27,84,1383.1863,455306.1740
plasma,27,85,1385.6500,455306.1740
plasma,27,86,1387.6824,455306.1740
plasma,27,87,1389.2735,455306.1740
plasma,27,88,1390.4155,455306.1740
plasma,27,89,1391.1030,455306.1740
plasma,27,90,1391.3325,455306.1740
plasma,27,91,1391.1030,455306.1740
plasma,27,92,1390.4155,455306.1740
plasma,27,93,1389.2735,455306.1740
plasma,27,94,1387.6824,455306.1740
plasma,27,95,1385.6500,455306.1740
plasma,27,96,1383.1863,455306.1740
plasma,27,97,1380.3032,455306.1740
plasma,27,98,1377.0148,455306.1740
plasma,27,99,1373.3371,455306.1740
plasma,27,100,1369.2880,455306.1740
plasma,27,101,1364.8873,455306.1740
plasma,27,102,1360.1563,455306.1740
plasma,27,103,1355.1182,455306.1740
plasma,27,104,1349.7974,455306.1740
plasma,27,105,1344.2200,455306.1740
plasma,27,106,1338.4130,455306.1740
plasma,27,107,1332.4047,455306.1740
plasma,27,108,1326.2246,455306.1740
plasma,27,109,1319.9025,455306.1740
plasma,27,110,1313.4694,455306.1740
plasma,27,111,1306.9566,455306.1740
plasma,27,112,1300.3958,455306.1740
plasma,27,113,1293.8190,455306.1740
plasma,27,114,1287.2582,455306.1740
plasma,27,115,1280.7454,455306.1740
plasma,27,116,1274.3123,455306.1740
plasma,27,117,1267.9902,455306.1740
plasma,27,118,1261.8100,455306.1740
plasma,27,119,1255.8018,455306.1740
plasma,27,120,1249.9948,455306.1740
plasma,27,121,1244.4174,455306.1740
plasma,27,122,1239.0966,455306.1740
plasma,27,123,1234.0585,455306.1740
plasma,27,124,1229.3275,455306.1740
plasma,27,125,1224.9268,455306.1740
plasma,27,126,1220.8777,455306.1740
plasma,27,127,1217.2000,455306.1740
plasma,27,128,1213.9115,455306.1740
plasma,27,129,1211.0285,455306.1740
plasma,27,130,1208.5647,455306.1740
plasma,27,131,1206.5324,455306.1740
plasma,27,132,1204.9413,455306.1740
plasma,27,133,1203.7993,455306.1740
plasma,27,134,1203.1118,455306.1740
plasma,27,135,1202.8823,455306.1740
plasma,27,136,1203.1118,455306.1740
plasma,27,137,1203.7993,455306.1740
plasma,27,138,1204.9413,455306.1740
plasma,27,139,1206.5324,455306.1740
plasma,27,140,1208.5647,455306.1740
plasma,27,141,1211.0285,455306.1740
plasma,27,142,1213.9115,455306.1740
plasma,27,143,1217.2000,455306.1740
plasma,27,144,1220.8777,455306.1740
plasma,27,145,1224.9268,455306.1740
plasma,27,146,1229.3275,455306.1740
plasma,27,147,1234.0585,455306.1740
plasma,27,148,1239.0966,455306.1740
plasma,27,149,1244.4174,455306.1740
plasma,27,150,1249.9948,455306.1740
plasma,27,151,1255.8018,455306.1740
plasma,27,152,1261.8100,455306.1740
plasma,27,153,1267.9902,455306.1740
plasma,27,154,1274.3123,455306.1740
plasma,27,155,1280.7454,455306.1740
plasma,27,156,1287.2582,455306.1740
plasma,27,157,1293.8190,455306.1740
plasma,27,158,1300.3958,455306.1740
plasma,27,159,1306.9566,455306.1740
plasma,27,160,1313.4694,455306.1740
plasma,27,161,1319.9025,455306.1740
plasma,27,162,1326.2246,455306.1740
plasma,27,163,1332.4047,455306.1740
plasma,27,164,1338.4130,455306.1740
plasma,27,165,1344.2200,455306.1740
plasma,27,166,1349.7974,455306.1740
plasma,27,167,1355.1182,455306.1740
plasma,27,168,1360.1563,455306.1740
plasma,27,169,1364.8873,455306.1740
plasma,27,170,1369.2880,455306.1740
plasma,27,171,1373.3371,455306.1740
plasma,27,172,1377.0148,455306.1740
